City,FutureMajor,Country,SchoolType,Grade,Email,English,Japanese,Coding
shanghai,Mathematics,Canada,International high school,9,Alice5512@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,10,Bob5513@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Economy,United States,University,11,Carol5514@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Canada,International high school,12,Dave5515@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Philosophy,Japan,Normal high school,Freshman,Eve5516@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,Sophomore,Francis5517@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Architecture,Canada,International high school,Junior,Grace5518@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Japan,Normal high school,Senior,Hans5519@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,United States,University,9,Isabella5520@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,10,Jason5521@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Sociology,Japan,Normal high school,11,Kate5522@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,United States,University,12,Louis5523@thu.edu.cn,TRUE,TRUE,omy
shanghai,Archaeology,Canada,International high school,Freshman,Margraret5524@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,Sophomore,Nathan5525@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Mathematics,United States,University,Junior,Olivia5526@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Canada,International high school,Senior,Paul5527@thu.edu.cn,TRUE,FALSE,omy
shanghai,Economy,Japan,Normal high school,9,Queen5528@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,10,Richard5529@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Philosophy,Canada,International high school,11,Susan5530@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Japan,Normal high school,12,Thomas5531@thu.edu.cn,TRUE,FALSE,omy
shanghai,Architecture,United States,University,Freshman,Uma5532@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,Sophomore,Vivian5533@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Computer Science,Japan,Normal high school,Junior,Winnie5534@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,United States,University,Senior,Xander5535@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Sociology,Canada,International high school,9,Yasmine5536@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,10,Zach5537@pku.edu.cn,TRUE,FALSE,my
shanxi,Archaeology,United States,University,11,Alice5538@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Canada,International high school,12,Bob5539@thu.edu.cn,FALSE,FALSE,my
shanghai,Mathematics,Japan,Normal high school,Freshman,Carol5540@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,Sophomore,Dave5541@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Economy,Canada,International high school,Junior,Eve5542@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Japan,Normal high school,Senior,Francis5543@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Philosophy,United States,University,9,Grace5544@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,10,Hans5545@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Architecture,Japan,Normal high school,11,Isabella5546@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,United States,University,12,Jason5547@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Computer Science,Canada,International high school,Freshman,Kate5548@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,Sophomore,Louis5549@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Sociology,United States,University,Junior,Margraret5550@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Canada,International high school,Senior,Nathan5551@thu.edu.cn,FALSE,FALSE,omy
shanghai,Archaeology,Japan,Normal high school,9,Olivia5552@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,10,Paul5553@pku.edu.cn,FALSE,FALSE,omy
shanxi,Mathematics,Canada,International high school,11,Queen5554@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Japan,Normal high school,12,Richard5555@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Economy,United States,University,Freshman,Susan5556@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,Sophomore,Thomas5557@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Philosophy,Japan,Normal high school,Junior,Uma5558@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,United States,University,Senior,Vivian5559@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Architecture,Canada,International high school,9,Winnie5560@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,10,Xander5561@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Computer Science,United States,University,11,Yasmine5562@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Canada,International high school,12,Zach5563@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Sociology,Japan,Normal high school,Freshman,Alice5564@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,Sophomore,Bob5565@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Archaeology,Canada,International high school,Junior,Carol5566@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Japan,Normal high school,Senior,Dave5567@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Mathematics,United States,University,9,Eve5568@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,10,Francis5569@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Economy,Japan,Normal high school,11,Grace5570@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,United States,University,12,Hans5571@thu.edu.cn,TRUE,TRUE,my
shanghai,Philosophy,Canada,International high school,Freshman,Isabella5572@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,Sophomore,Jason5573@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Architecture,United States,University,Junior,Kate5574@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Canada,International high school,Senior,Louis5575@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Computer Science,Japan,Normal high school,9,Margraret5576@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,10,Nathan5577@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Sociology,Canada,International high school,11,Olivia5578@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,Japan,Normal high school,12,Paul5579@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Archaeology,United States,University,Freshman,Queen5580@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,Sophomore,Richard5581@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Mathematics,Japan,Normal high school,Junior,Susan5582@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,United States,University,Senior,Thomas5583@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Economy,Canada,International high school,9,Uma5584@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,10,Vivian5585@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Philosophy,United States,University,11,Winnie5586@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Canada,International high school,12,Xander5587@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Architecture,Japan,Normal high school,Freshman,Yasmine5588@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,Sophomore,Zach5589@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Computer Science,Canada,International high school,Junior,Alice5590@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Japan,Normal high school,Senior,Bob5591@thu.edu.cn,FALSE,FALSE,my
shanghai,Sociology,United States,University,9,Carol5592@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,10,Dave5593@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Archaeology,Japan,Normal high school,11,Eve5594@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,United States,University,12,Francis5595@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Mathematics,Canada,International high school,Freshman,Grace5596@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,Sophomore,Hans5597@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Economy,United States,University,Junior,Isabella5598@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Canada,International high school,Senior,Jason5599@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Philosophy,Japan,Normal high school,9,Kate5600@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,10,Louis5601@pku.edu.cn,TRUE,FALSE,my
shanxi,Architecture,Canada,International high school,11,Margraret5602@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Japan,Normal high school,12,Nathan5603@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Computer Science,United States,University,Freshman,Olivia5604@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,Sophomore,Paul5605@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Japan,Normal high school,Junior,Queen5606@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,United States,University,Senior,Richard5607@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Archaeology,Canada,International high school,9,Susan5608@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,10,Thomas5609@pku.edu.cn,FALSE,FALSE,omy
shanxi,Mathematics,United States,University,11,Uma5610@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Canada,International high school,12,Vivian5611@thu.edu.cn,TRUE,TRUE,omy
shanghai,Economy,Japan,Normal high school,Freshman,Winnie5612@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,Sophomore,Xander5613@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Philosophy,Canada,International high school,Junior,Yasmine5614@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Japan,Normal high school,Senior,Zach5615@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Architecture,United States,University,9,Alice5616@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,10,Bob5617@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Computer Science,Japan,Normal high school,11,Carol5618@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,United States,University,12,Dave5619@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Sociology,Canada,International high school,Freshman,Eve5620@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,Sophomore,Francis5621@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Archaeology,United States,University,Junior,Grace5622@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Canada,International high school,Senior,Hans5623@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Mathematics,Japan,Normal high school,9,Isabella5624@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,10,Jason5625@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Economy,Canada,International high school,11,Kate5626@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Japan,Normal high school,12,Louis5627@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Philosophy,United States,University,Freshman,Margraret5628@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,Sophomore,Nathan5629@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Architecture,Japan,Normal high school,Junior,Olivia5630@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,Senior,Paul5631@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Computer Science,Canada,International high school,9,Queen5632@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,10,Richard5633@pku.edu.cn,TRUE,FALSE,omy
shanxi,Sociology,United States,University,11,Susan5634@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Canada,International high school,12,Thomas5635@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Archaeology,Japan,Normal high school,Freshman,Uma5636@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,Sophomore,Vivian5637@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Mathematics,Canada,International high school,Junior,Winnie5638@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Japan,Normal high school,Senior,Xander5639@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Economy,United States,University,9,Yasmine5640@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,10,Zach5641@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Philosophy,Japan,Normal high school,11,Alice5642@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,United States,University,12,Bob5643@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Architecture,Canada,International high school,Freshman,Carol5644@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,Sophomore,Dave5645@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Computer Science,United States,University,Junior,Eve5646@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Canada,International high school,Senior,Francis5647@thu.edu.cn,TRUE,FALSE,my
shanghai,Sociology,Japan,Normal high school,9,Grace5648@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,10,Hans5649@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Archaeology,Canada,International high school,11,Isabella5650@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Japan,Normal high school,12,Jason5651@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Mathematics,United States,University,Freshman,Kate5652@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,Sophomore,Louis5653@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Economy,Japan,Normal high school,Junior,Margraret5654@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,United States,University,Senior,Nathan5655@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Philosophy,Canada,International high school,9,Olivia5656@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,10,Paul5657@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Architecture,United States,University,11,Queen5658@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Canada,International high school,12,Richard5659@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Computer Science,Japan,Normal high school,Freshman,Susan5660@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,Sophomore,Thomas5661@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Sociology,Canada,International high school,Junior,Uma5662@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,Senior,Vivian5663@thu.edu.cn,FALSE,FALSE,omy
shanghai,Archaeology,United States,University,9,Winnie5664@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,10,Xander5665@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Mathematics,Japan,Normal high school,11,Yasmine5666@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,United States,University,12,Zach5667@thu.edu.cn,TRUE,FALSE,omy
shanghai,Economy,Canada,International high school,Freshman,Alice5668@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,Sophomore,Bob5669@pku.edu.cn,FALSE,TRUE,omy
shanxi,Philosophy,United States,University,Junior,Carol5670@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Canada,International high school,Senior,Dave5671@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Architecture,Japan,Normal high school,9,Eve5672@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,10,Francis5673@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Computer Science,Canada,International high school,11,Grace5674@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Japan,Normal high school,12,Hans5675@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Sociology,United States,University,Freshman,Isabella5676@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,Sophomore,Jason5677@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Archaeology,Japan,Normal high school,Junior,Kate5678@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,United States,University,Senior,Louis5679@thu.edu.cn,TRUE,TRUE,my
shanghai,Mathematics,Canada,International high school,9,Margraret5680@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,10,Nathan5681@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Economy,United States,University,11,Olivia5682@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Canada,International high school,12,Paul5683@thu.edu.cn,FALSE,TRUE,my
shanghai,Philosophy,Japan,Normal high school,Freshman,Queen5684@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,Sophomore,Richard5685@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Architecture,Canada,International high school,Junior,Susan5686@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Japan,Normal high school,Senior,Thomas5687@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,United States,University,9,Uma5688@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,10,Vivian5689@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Japan,Normal high school,11,Winnie5690@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,United States,University,12,Xander5691@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Archaeology,Canada,International high school,Freshman,Yasmine5692@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,Sophomore,Zach5693@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Mathematics,United States,University,Junior,Alice5694@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Canada,International high school,Senior,Bob5695@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Economy,Japan,Normal high school,9,Carol5696@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,10,Dave5697@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Philosophy,Canada,International high school,11,Eve5698@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Japan,Normal high school,12,Francis5699@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Architecture,United States,University,Freshman,Grace5700@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,Sophomore,Hans5701@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Computer Science,Japan,Normal high school,Junior,Isabella5702@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,United States,University,Senior,Jason5703@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Sociology,Canada,International high school,9,Kate5704@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,10,Louis5705@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Archaeology,United States,University,11,Margraret5706@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Canada,International high school,12,Nathan5707@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Mathematics,Japan,Normal high school,Freshman,Olivia5708@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,Sophomore,Paul5709@pku.edu.cn,FALSE,TRUE,my
shanxi,Economy,Canada,International high school,Junior,Queen5710@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Japan,Normal high school,Senior,Richard5711@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Philosophy,United States,University,9,Susan5712@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,10,Thomas5713@pku.edu.cn,FALSE,TRUE,my
shanxi,Architecture,Japan,Normal high school,11,Uma5714@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,12,Vivian5715@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,Canada,International high school,Freshman,Winnie5716@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,Sophomore,Xander5717@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,United States,University,Junior,Yasmine5718@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Canada,International high school,Senior,Zach5719@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Archaeology,Japan,Normal high school,9,Alice5720@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,10,Bob5721@pku.edu.cn,TRUE,FALSE,omy
shanxi,Mathematics,Canada,International high school,11,Carol5722@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Japan,Normal high school,12,Dave5723@thu.edu.cn,FALSE,TRUE,omy
shanghai,Economy,United States,University,Freshman,Eve5724@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,Sophomore,Francis5725@pku.edu.cn,TRUE,TRUE,omy
shanxi,Philosophy,Japan,Normal high school,Junior,Grace5726@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,United States,University,Senior,Hans5727@thu.edu.cn,FALSE,TRUE,omy
shanghai,Architecture,Canada,International high school,9,Isabella5728@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,10,Jason5729@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Computer Science,United States,University,11,Kate5730@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Canada,International high school,12,Louis5731@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Sociology,Japan,Normal high school,Freshman,Margraret5732@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,Sophomore,Nathan5733@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Archaeology,Canada,International high school,Junior,Olivia5734@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Japan,Normal high school,Senior,Paul5735@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Mathematics,United States,University,9,Queen5736@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,10,Richard5737@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Economy,Japan,Normal high school,11,Susan5738@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,United States,University,12,Thomas5739@thu.edu.cn,FALSE,FALSE,my
shanghai,Philosophy,Canada,International high school,Freshman,Uma5740@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,Sophomore,Vivian5741@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Architecture,United States,University,Junior,Winnie5742@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Canada,International high school,Senior,Xander5743@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,Japan,Normal high school,9,Yasmine5744@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,10,Zach5745@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Sociology,Canada,International high school,11,Alice5746@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,12,Bob5747@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Archaeology,United States,University,Freshman,Carol5748@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,Sophomore,Dave5749@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Mathematics,Japan,Normal high school,Junior,Eve5750@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,United States,University,Senior,Francis5751@thu.edu.cn,TRUE,TRUE,omy
shanghai,Economy,Canada,International high school,9,Grace5752@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,10,Hans5753@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Philosophy,United States,University,11,Isabella5754@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Canada,International high school,12,Jason5755@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Architecture,Japan,Normal high school,Freshman,Kate5756@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,Sophomore,Louis5757@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Computer Science,Canada,International high school,Junior,Margraret5758@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Japan,Normal high school,Senior,Nathan5759@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Sociology,United States,University,9,Olivia5760@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,10,Paul5761@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Archaeology,Japan,Normal high school,11,Queen5762@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,United States,University,12,Richard5763@thu.edu.cn,TRUE,FALSE,my
shanghai,Mathematics,Canada,International high school,Freshman,Susan5764@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,Sophomore,Thomas5765@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Economy,United States,University,Junior,Uma5766@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Canada,International high school,Senior,Vivian5767@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Philosophy,Japan,Normal high school,9,Winnie5768@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,10,Xander5769@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Architecture,Canada,International high school,11,Yasmine5770@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Japan,Normal high school,12,Zach5771@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,United States,University,Freshman,Alice5772@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,Sophomore,Bob5773@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Sociology,Japan,Normal high school,Junior,Carol5774@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,United States,University,Senior,Dave5775@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Archaeology,Canada,International high school,9,Eve5776@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,10,Francis5777@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Mathematics,United States,University,11,Grace5778@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Canada,International high school,12,Hans5779@thu.edu.cn,FALSE,TRUE,omy
shanghai,Economy,Japan,Normal high school,Freshman,Isabella5780@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,Sophomore,Jason5781@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Philosophy,Canada,International high school,Junior,Kate5782@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Japan,Normal high school,Senior,Louis5783@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Architecture,United States,University,9,Margraret5784@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,10,Nathan5785@pku.edu.cn,FALSE,FALSE,omy
shanxi,Computer Science,Japan,Normal high school,11,Olivia5786@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,United States,University,12,Paul5787@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Sociology,Canada,International high school,Freshman,Queen5788@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,Sophomore,Richard5789@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Archaeology,United States,University,Junior,Susan5790@hotmail.com,TRUE,TRUE,TRUE
